216.3372480076527, 0.5097933485261776
217.85398040108254, 7.67657827548646
219.5725098082305, 14.20946530326059
221.48632664800897, 22.208860804320267
223.94694829915267, 33.86871827960825
227.22777716734424, 50.78081551764929
231.6022156582664, 74.51157060794692
237.07026377191906, 105.08600140990606
243.085116696937, 139.2625551440624
249.09996962195493, 174.3960105886975
255.11482254697287, 213.24859728997401
261.1296754719908, 253.1017414612929
267.14452839700874, 290.7162632937644
273.15938132202666, 328.4930189443781
279.17423424704464, 367.8754065218363
285.18908717206256, 408.3129549991602
291.2039400970805, 451.1744118866437
297.21879302209845, 497.792934347212
303.2336459471164, 542.721117175761
309.2484988721343, 597.9074336444461
315.26335179715227, 652.8433423270251
321.27820472217013, 709.6478692531912
327.2930576471881, 773.6969688160607
333.3079105722061, 841.017085984062
338.2291538744935, 891.7107977083965
